"","method","cor","Rank_pcc","edistance_score","Rank_edistance","mse_score","Rank_mse","DEG_score","Rank_deg","was_score","Rank_was","sym_score","Rank_sym","ac_score","ac_rank","Rank","DataSet","op"
"851","scELMo",0.9429,10,0.894532483111308,8,0.897072419106317,10,0,4,0.682674441082369,8,0.987546166250011,7,0.734120918258334,7.83333333333333,10,"Norman","ETS2+IKZF3_1"
"852","scFoundation",0.9158,13,0.268830102910537,10,0.892758089368259,11,0,4,0.902377298495745,3,0.645540140160476,13,0.604217605155836,9,11,"Norman","ETS2+IKZF3_1"
"853","scGPT",0.9777,6,0.00621882694614573,14,0.9673343605547,4,0,4,0.953714479586241,2,0,15,0.484161277847848,7.5,9,"Norman","ETS2+IKZF3_1"
"854","scouter",0.9837,4,0.192688932382095,11,1,1,0.01,2,1,1,0.510281253480054,14,0.616111697643691,5.5,5,"Norman","ETS2+IKZF3_1"
"855","trainMean",0.9857,2,1,1,0.983050847457627,2,0,4,0.659552392487011,9,1,1,0.771383873324106,3.16666666666667,1,"Norman","ETS2+IKZF3_1"
"856","AttentionPert",0.7358,1,0.895128257269849,6,0.845263157894737,6,0,3,0.57791889366243,8,0.987575377828849,6,0.673614281109311,5,4,"Norman","ETS2+MAP7D1_1"
"857","baseMLP",0.3639,11,0.302878889114836,11,0,15,0.07,1,0,15,0.923459794800461,11,0.276706447319216,10.6666666666667,14,"Norman","ETS2+MAP7D1_1"
"858","baseReg",0.5251,8,0.841036516282718,7,0.761578947368421,9,0,3,0.452031050977514,12,0.983769024762566,8,0.593919256565203,7.83333333333333,7,"Norman","ETS2+MAP7D1_1"
"859","biolord",0.6872,2,1,1,1,1,0,3,0.615684012817626,7,1,1,0.717147335469604,2.5,1,"Norman","ETS2+MAP7D1_1"
"860","baseControl",-0.1292,15,0.738111146617087,10,0.622631578947368,14,0.02,2,0.392248358474098,14,0.970971818108818,10,0.435793817024562,10.8333333333333,15,"Norman","ETS2+MAP7D1_1"
"861","CPA",0.5026,9,0.237079859396334,12,0.64,13,0,3,0.916781036327917,4,0.656747814201259,13,0.492201451654251,9,11,"Norman","ETS2+MAP7D1_1"
"862","GEARS",0.2524,14,0.808761583824768,9,0.729473684210526,11,0,3,0.506546056791091,11,0.985004963325761,7,0.547031048025358,9.16666666666667,12,"Norman","ETS2+MAP7D1_1"
"863","GeneCompass",0.6582,3,0.923016587746565,3,0.903157894736842,3,0,3,0.638463365212913,5,0.992249193559097,3,0.685847840209236,3.33333333333333,3,"Norman","ETS2+MAP7D1_1"
"864","GenePert",0.3162,13,0.810678906545043,8,0.727368421052632,12,0,3,0.447451124318023,13,0.982416871681275,9,0.547352553932829,9.66666666666667,13,"Norman","ETS2+MAP7D1_1"
"865","linearModel",0.5875,5,0.91694506579903,4,0.877894736842105,4,0,3,0.532526731659476,9,0.989904773739165,5,0.650795218006629,5,4,"Norman","ETS2+MAP7D1_1"
"866","scELMo",0.6335,4,0.946431165209308,2,0.931052631578947,2,0,3,0.632942780215951,6,0.998682514674615,2,0.690434848613137,3.16666666666667,2,"Norman","ETS2+MAP7D1_1"
"867","scFoundation",0.3426,12,0.221276472126195,13,0.759473684210526,10,0,3,0.942903580978346,3,0.656799604728877,12,0.487175557007324,8.83333333333333,10,"Norman","ETS2+MAP7D1_1"
"868","scGPT",0.4861,10,0,15,0.829473684210526,7,0,3,0.999870466720742,2,0,15,0.385907358488545,8.66666666666667,9,"Norman","ETS2+MAP7D1_1"
"869","scouter",0.5443,7,0.123231560293989,14,0.816842105263158,8,0,3,1,1,0.501880979743461,14,0.497709107550101,7.83333333333333,7,"Norman","ETS2+MAP7D1_1"
"870","trainMean",0.5631,6,0.907765157017111,5,0.864736842105263,5,0,3,0.524723893647009,10,0.990415869232593,4,0.641790293666996,5.5,6,"Norman","ETS2+MAP7D1_1"
"871","AttentionPert",0.9417,7,0.697199439887978,6,0.6161197833705,8,0,2,0.523441609520454,10,0.969673267751784,4,0.624689016755119,6.16666666666667,6,"Norman","ETS2+MAPK1_1"
"872","baseMLP",0.7447,12,0.480536107221444,8,0.339280025485824,11,0.15,1,0.275554129246153,12,0.924043195703796,9,0.485685576276203,8.83333333333333,11,"Norman","ETS2+MAPK1_1"
"873","baseReg",0.9658,3,0.748569713942788,4,0.671232876712329,6,0,2,0.523352331131133,11,0.965856842592987,5,0.645801960729873,5.16666666666667,4,"Norman","ETS2+MAPK1_1"
"874","biolord",0.9613,5,1,1,1,1,0,2,0.798619321773793,3,1,1,0.793319886962299,2.16666666666667,1,"Norman","ETS2+MAPK1_1"
"875","baseControl",0.0915,15,0.271054210842168,12,0,15,0,2,0,15,0.918541769516108,11,0.213515996726379,11.6666666666667,15,"Norman","ETS2+MAPK1_1"
"876","CPA",0.8466,10,0.241388277655531,13,0.509079324625677,10,0,2,0.798057109214012,4,0.549132422816108,13,0.490709522385221,8.66666666666667,10,"Norman","ETS2+MAPK1_1"
"877","GEARS",0.8277,11,0.442288457691538,9,0.273654029945843,13,0,2,0.268368425370505,13,0.92341161384322,10,0.455903754475184,9.66666666666667,12,"Norman","ETS2+MAPK1_1"
"878","GeneCompass",0.9032,8,0.678595719143829,7,0.60019114367633,9,0,2,0.524148597846702,9,0.952274536989422,7,0.60973499960938,7,8,"Norman","ETS2+MAPK1_1"
"879","GenePert",0.6521,13,0.425825165033007,10,0.236062440267601,14,0,2,0.193278061162935,14,0.936428260775449,8,0.407282321206499,10.1666666666667,13,"Norman","ETS2+MAPK1_1"
"880","linearModel",0.9761,2,0.974694938987798,3,0.966231283848359,3,0,2,0.770713792787271,6,0.993310644456554,3,0.78017511001333,3.16666666666667,3,"Norman","ETS2+MAPK1_1"
"881","scELMo",0.88,9,0.72254450890178,5,0.655622809812042,7,0,2,0.564195987780925,8,0.965790757548665,6,0.631359010673902,6.16666666666667,6,"Norman","ETS2+MAPK1_1"
"882","scFoundation",0.6285,14,0,15,0.321439949028353,12,0,2,0.619263863486104,7,0.614047387212241,12,0.36387519995445,10.3333333333333,14,"Norman","ETS2+MAPK1_1"
"883","scGPT",0.9476,6,0.176955391078216,14,0.753106084740363,5,0,2,0.963736083429448,2,0,15,0.473566259874671,7.33333333333333,9,"Norman","ETS2+MAPK1_1"
"884","scouter",0.965,4,0.31372274454891,11,0.790697674418605,4,0,2,1,1,0.505556371472148,14,0.595829465073277,6,5,"Norman","ETS2+MAPK1_1"
"885","trainMean",0.9768,1,0.977635527105421,2,0.969417011787193,2,0,2,0.772038491050445,5,0.993704244160701,2,0.781599212350627,2.33333333333333,2,"Norman","ETS2+MAPK1_1"
"886","AttentionPert",0.8146,8,0.936442500716949,2,0.908783783783784,4,0,4,0.520214467124448,5,0.474298701870846,12,0.609056575582671,5.83333333333333,4,"Norman","ETS2+PRTG_1"
"887","baseMLP",0.7074,14,0.396400917694293,11,0,15,0.1,1,0,15,0.503346516631167,7,0.284524572387577,10.5,14,"Norman","ETS2+PRTG_1"
"888","baseReg",0.918,1,1,1,1,1,0,4,0.494331671526667,9,0.50171408069287,8,0.652340958703256,4,1,"Norman","ETS2+PRTG_1"
"889","biolord",0.9024,5,0.886220246630341,7,0.826013513513513,10,0,4,0.406592042140909,13,0.498316831732733,9,0.586590439002916,8,11,"Norman","ETS2+PRTG_1"
"890","baseControl",-0.0657000000000001,15,0.70468884427875,10,0.494932432432432,14,0.02,2,0.25210798607845,14,0.479478041334038,11,0.314251217353945,11,15,"Norman","ETS2+PRTG_1"
"891","CPA",0.8136,9,0.362453398336679,12,0.753378378378378,13,0,4,0.932868027466842,3,1,1,0.643716634030317,7,7,"Norman","ETS2+PRTG_1"
"892","GEARS",0.7925,11,0.880448809865214,8,0.82347972972973,11,0,4,0.503173737183708,8,0.587676450804578,4,0.597879787930538,7.66666666666667,10,"Norman","ETS2+PRTG_1"
"893","GeneCompass",0.8054,10,0.926261829652997,4,0.890202702702703,5,0,4,0.506040824005268,7,0,15,0.521317559393495,7.5,9,"Norman","ETS2+PRTG_1"
"894","GenePert",0.866,7,0.927946659019214,3,0.883445945945946,6,0,4,0.434638321888816,11,0.506437103771258,5,0.603078005104206,6,5,"Norman","ETS2+PRTG_1"
"895","linearModel",0.9091,4,0.918698021221681,5,0.879222972972973,7,0,4,0.43960116640015,10,0.505438395575483,6,0.608676759361715,6,5,"Norman","ETS2+PRTG_1"
"896","scELMo",0.7616,13,0.873422712933754,9,0.815878378378378,12,0,4,0.507568431944314,6,0.331740659795,14,0.548368363841908,9.66666666666667,13,"Norman","ETS2+PRTG_1"
"897","scFoundation",0.7877,12,0.234227129337539,13,0.847972972972973,9,0,4,0.913757877904242,4,0.459075647613334,13,0.540455604638015,9.16666666666667,12,"Norman","ETS2+PRTG_1"
"898","scGPT",0.8744,6,0,15,0.949324324324324,3,0,4,0.976856363465337,2,0.945178867307274,2,0.624293259182823,5.33333333333333,3,"Norman","ETS2+PRTG_1"
"899","scouter",0.914,3,0.185331230283912,14,0.981418918918919,2,0.01,3,1,1,0.932140880184974,3,0.670481838231301,4.33333333333333,2,"Norman","ETS2+PRTG_1"
"900","trainMean",0.9156,2,0.910883280757098,6,0.867398648648649,8,0,4,0.432279183519895,12,0.496174985241805,10,0.603722683027908,7,7,"Norman","ETS2+PRTG_1"
"901","AttentionPert",-0.2367,15,0.862945554249902,9,0.618257261410788,12,0,2,0.317671555314141,8,0,15,0.260362395162472,10.1666666666667,14,"Norman","ETS2+TGFBR2_1"
"902","baseMLP",0.2901,3,0.602193497845672,11,0,15,0.06,1,0,15,0.107917225173961,6,0.176701787169939,8.5,11,"Norman","ETS2+TGFBR2_1"
"903","baseReg",0.1811,8,0.965295730513122,4,0.850622406639004,5,0,2,0.317662025786901,9,0.111142083303776,5,0.404303707707134,5.5,4,"Norman","ETS2+TGFBR2_1"
"904","biolord",0.2772,5,0.94641598119859,6,0.816044260027663,6,0,2,0.310996121482413,10,0.0961488973614414,10,0.407800876678351,6.5,6,"Norman","ETS2+TGFBR2_1"
"905","baseControl",-0.1516,13,0.951116333725029,5,0.814661134163209,7,0,2,0.289792923373071,11,0.114993281889933,4,0.336493945525207,7,8,"Norman","ETS2+TGFBR2_1"
"906","CPA",0.0558999999999999,9,0.201292596944771,13,0.597510373443983,13,0,2,0.87656403365829,4,1,1,0.455211167341174,7,8,"Norman","ETS2+TGFBR2_1"
"907","GEARS",-0.1754,14,0.83051312181747,10,0.542185338865837,14,0,2,0.261585522742217,14,0.00828594441164987,13,0.244528321306196,11.1666666666667,15,"Norman","ETS2+TGFBR2_1"
"908","GeneCompass",0.2322,7,0.981590285938112,2,0.893499308437068,3,0,2,0.368721232739644,6,0.00739375406605536,14,0.413900763530147,5.66666666666667,5,"Norman","ETS2+TGFBR2_1"
"909","GenePert",0.2639,6,0.980376028202115,3,0.889349930843707,4,0,2,0.33559659605287,7,0.105903014298202,7,0.429187594899482,4.83333333333333,3,"Norman","ETS2+TGFBR2_1"
"910","linearModel",-0.0186999999999999,10,0.91108499804152,7,0.72060857538036,9,0,2,0.275045979968934,12,0.0899221653294261,12,0.329660286453373,8.66666666666667,12,"Norman","ETS2+TGFBR2_1"
"911","scELMo",0.3761,2,1,1,0.952973720608575,2,0,2,0.426670287887018,5,0.0998607469038234,9,0.475934125899903,3.5,1,"Norman","ETS2+TGFBR2_1"
"912","scFoundation",0.282,4,0.244888366627497,12,0.774550484094053,8,0,2,0.902331875315665,2,0.0903690420711195,11,0.382356628018056,6.5,6,"Norman","ETS2+TGFBR2_1"
"913","scGPT",0.4876,1,0.0160595377986682,14,1,1,0,2,1,1,0.912480881923872,2,0.569356736620423,3.5,1,"Norman","ETS2+TGFBR2_1"
"914","scouter",-0.05,12,0,15,0.651452282157676,11,0,2,0.88152891735041,3,0.559828054776675,3,0.34046820904746,7.66666666666667,10,"Norman","ETS2+TGFBR2_1"
"915","trainMean",-0.0437000000000001,11,0.89048178613396,8,0.67911479944675,10,0,2,0.261914291432002,13,0.1009333702585,8,0.314790707878535,8.66666666666667,12,"Norman","ETS2+TGFBR2_1"
"916","AttentionPert",0.5199,7,0.78166920544445,5,0.815457413249211,7,0,2,0.810823043388335,9,0.95272810921386,3,0.646762961882643,5.5,5,"Norman","FEV_1"
"917","baseMLP",0.4022,11,0,15,0,15,0,2,0,15,0.794051748084029,11,0.199375291347338,11.5,15,"Norman","FEV_1"
"918","baseReg",0.5204,6,0.81728170605867,2,0.847576713507313,3,0,2,0.822359779633564,6,0.954722285094903,2,0.660390080715742,3.5,2,"Norman","FEV_1"
"919","biolord",0.1702,14,0.741278069873716,10,0.776455405792945,14,0,2,0.748403793826839,14,0.950428441525485,6,0.564460951836498,10,12,"Norman","FEV_1"
"920","baseControl",0.0925,15,0.74571274138863,9,0.779466590192142,13,0,2,0.752430235650261,13,0.947852123801332,10,0.552993615172061,10.3333333333333,14,"Norman","FEV_1"
"921","CPA",0.6062,2,0.570795046926441,12,0.80527674218526,10,0,2,0.94784965443513,4,0.536560313250221,13,0.577780292799509,7.16666666666667,8,"Norman","FEV_1"
"922","GEARS",0.5494,5,0.792897154930962,3,0.826068253513048,5,0,2,0.820025571531794,7,0.94895524445811,8,0.656224370738986,5,4,"Norman","FEV_1"
"923","GeneCompass",0.5868,3,0.785882757604049,4,0.820906223114425,6,0,2,0.818986056531351,8,0.952481948827133,4,0.660842831012826,4.5,3,"Norman","FEV_1"
"924","GenePert",0.3725,12,0.778131295759422,6,0.810151993117293,8,0,2,0.782804487911273,11,0.949897615118259,7,0.615580898651041,7.66666666666667,10,"Norman","FEV_1"
"925","linearModel",0.964,1,1,1,1,1,0.44,1,0.973047820376106,2,1,1,0.896174636729351,1.16666666666667,1,"Norman","FEV_1"
"926","scELMo",0.4293,10,0.769556778536681,8,0.803842844852309,11,0,2,0.797553782142368,10,0.948257270531121,9,0.624751779343747,8.33333333333333,11,"Norman","FEV_1"
"927","scFoundation",0.4428,8,0.576937251240725,11,0.836248924577,4,0,2,0.969585456459901,3,0.665783484433655,12,0.58189251945188,6.66666666666667,7,"Norman","FEV_1"
"928","scGPT",0.5624,4,0.472200383273549,13,0.856180097505019,2,0,2,1,1,0,15,0.481796746796428,6.16666666666667,6,"Norman","FEV_1"
"929","scouter",0.2439,13,0.436084221905558,14,0.793375394321767,12,0,2,0.940121787106253,5,0.481490791430077,14,0.482495365793943,10,12,"Norman","FEV_1"
"930","trainMean",0.4405,9,0.775035624785023,7,0.807427588184686,9,0,2,0.781597092581301,12,0.950477719938486,5,0.625839670914916,7.33333333333333,9,"Norman","FEV_1"
"931","AttentionPert",0.7341,2,0.990656092285508,2,0.867027027027027,3,0,1,0.574475935138326,5,1,1,0.694376509075144,2.33333333333333,1,"Norman","FEV+ISL2_1"
"932","baseMLP",0.5637,12,0.446517664023071,12,0,15,0,1,0,15,0.960831687943243,11,0.328508225327719,11,15,"Norman","FEV+ISL2_1"
"933","baseReg",0.6706,5,0.921297764960346,5,0.731891891891892,8,0,1,0.435630261402139,9,0.990536006849966,7,0.624992654184057,5.83333333333333,6,"Norman","FEV+ISL2_1"
"934","biolord",0.5275,14,0.879336697909156,9,0.662702702702703,13,0,1,0.388373723274076,13,0.996499729085108,2,0.575735475495174,8.66666666666667,12,"Norman","FEV+ISL2_1"
"935","baseControl",-0.0407999999999999,15,0.691449170872386,10,0.327027027027027,14,0,1,0.195163045817627,14,0.980500288413781,10,0.358889922021804,10.6666666666667,14,"Norman","FEV+ISL2_1"
"936","CPA",0.8298,1,0.638817591925018,11,1,1,0,1,1,1,0.629015846375898,13,0.682938906383486,4.66666666666667,5,"Norman","FEV+ISL2_1"
"937","GEARS",0.7118,3,1,1,0.876216216216216,2,0,1,0.559416564692571,7,0.990350575303709,8,0.689630559368749,3.66666666666667,2,"Norman","FEV+ISL2_1"
"938","GeneCompass",0.6905,4,0.93323720259553,4,0.767027027027027,7,0,1,0.511941730259557,8,0.99412486291171,3,0.649471803798971,4.5,4,"Norman","FEV+ISL2_1"
"939","GenePert",0.6393,8,0.886950252343187,8,0.681621621621622,12,0,1,0.414166507812548,12,0.986737817474205,9,0.60146269987526,8.33333333333333,11,"Norman","FEV+ISL2_1"
"940","linearModel",0.6034,10,0.90534967555876,6,0.704324324324324,9,0,1,0.419110457930305,11,0.991195468489825,6,0.603896654383869,7.16666666666667,7,"Norman","FEV+ISL2_1"
"941","scELMo",0.6566,6,0.979985580389329,3,0.860540540540541,4,0,1,0.560846251760206,6,0.993846429385931,4,0.675303133679335,4,3,"Norman","FEV+ISL2_1"
"942","scFoundation",0.5522,13,0.294996395097332,13,0.703243243243243,10,0,1,0.801341138707317,4,0.706656274899064,12,0.509739508657826,8.83333333333333,13,"Norman","FEV+ISL2_1"
"943","scGPT",0.6219,9,0,15,0.784864864864865,5,0,1,0.877824784932021,2,0,15,0.380764941632814,7.83333333333333,10,"Norman","FEV+ISL2_1"
"944","scouter",0.6486,7,0.118529199711608,14,0.778378378378378,6,0,1,0.873738647054845,3,0.526957948630271,14,0.491034028962517,7.5,8,"Norman","FEV+ISL2_1"
"945","trainMean",0.596,11,0.90139870223504,7,0.701621621621622,11,0,1,0.420924469478487,10,0.992026107805439,5,0.601995150190098,7.5,8,"Norman","FEV+ISL2_1"
"946","AttentionPert",0.3721,13,0.840991322724216,9,0.653310104529617,13,0,3,0.411994954854436,13,0.111879696231554,11,0.398379346389971,10.3333333333333,14,"Norman","FEV+MAP7D1_1"
"947","baseMLP",0.3487,14,0.41084179180942,12,0,15,0.02,1,0,15,0.138379917234699,4,0.152986951507353,10.1666666666667,13,"Norman","FEV+MAP7D1_1"
"948","baseReg",0.6684,2,0.988601069450226,4,0.885598141695703,7,0,3,0.483942854024292,9,0.118495536492563,9,0.524172933610464,5.66666666666667,7,"Norman","FEV+MAP7D1_1"
"949","biolord",0.4378,11,0.909705100701226,8,0.767131242740999,11,0,3,0.415290671938197,11,0.115222014992433,10,0.440858171728809,9,11,"Norman","FEV+MAP7D1_1"
"950","baseControl",0.0861,15,0.768691364349525,10,0.538908246225319,14,0.01,2,0.294049517618594,14,0.119006960003911,8,0.302792681366225,10.5,15,"Norman","FEV+MAP7D1_1"
"951","CPA",0.7573,1,0.568409593032564,11,1,1,0,3,1,1,1,1,0.720951598838761,3,1,"Norman","FEV+MAP7D1_1"
"952","GEARS",0.6399,3,1,1,0.9198606271777,3,0,3,0.56779414350771,5,0.000774761722634465,14,0.521388255401341,4.83333333333333,2,"Norman","FEV+MAP7D1_1"
"953","GeneCompass",0.5452,10,0.92209663475393,7,0.795005807200929,9,0,3,0.500539685042235,7,0.0879237145251298,12,0.475127640253704,8,10,"Norman","FEV+MAP7D1_1"
"954","GenePert",0.5847,7,0.922705004642823,6,0.778745644599303,10,0,3,0.413407838167254,12,0.122131221105561,7,0.470281618085823,7.5,9,"Norman","FEV+MAP7D1_1"
"955","linearModel",0.6047,6,0.995997566520444,3,0.89198606271777,6,0,3,0.478746111538951,10,0.135289602225915,5,0.51778655716718,5.5,6,"Norman","FEV+MAP7D1_1"
"956","scELMo",0.5639,9,0.953795907912011,5,0.841463414634146,8,0,3,0.51357398839374,6,0.0325515141742716,13,0.484214137519028,7.33333333333333,8,"Norman","FEV+MAP7D1_1"
"957","scFoundation",0.3958,12,0.169350965386955,13,0.723577235772358,12,0,3,0.824296135491265,4,0,15,0.352170722775096,9.83333333333333,12,"Norman","FEV+MAP7D1_1"
"958","scGPT",0.5799,8,0,15,0.942508710801394,2,0,3,0.964019986538193,2,0.895520000062796,2,0.563658116233731,5.33333333333333,5,"Norman","FEV+MAP7D1_1"
"959","scouter",0.6385,4,0.0924402036438153,14,0.908826945412311,4,0,3,0.948808751387112,3,0.79690481920273,3,0.564246786607661,5.16666666666667,4,"Norman","FEV+MAP7D1_1"
"960","trainMean",0.6097,5,0.999487688514617,2,0.901277584204413,5,0,3,0.487193092031459,8,0.132159235947327,6,0.521636266782969,4.83333333333333,2,"Norman","FEV+MAP7D1_1"
"961","AttentionPert",0.4571,11,0.920348542917058,6,0.730837789661319,8,0,2,0.341866087275843,6,0.0739656945159116,14,0.420686352395022,7.83333333333333,11,"Norman","FOSB+PTPN12_1"
"962","baseMLP",0.3983,13,0.693434087786535,11,0,15,0.07,1,0,15,0.0849711297136174,11,0.207784202916692,11,15,"Norman","FOSB+PTPN12_1"
"963","baseReg",0.5077,9,0.935389399088871,3,0.771836007130125,5,0,2,0.235754942162923,11,0.099677120358294,9,0.425059578123369,6.5,7,"Norman","FOSB+PTPN12_1"
"964","biolord",0.863,1,0.963120977655651,2,0.907308377896613,3,0,2,0.278760430054879,10,0.126356063923971,5,0.523090974921852,3.83333333333333,1,"Norman","FOSB+PTPN12_1"
"965","baseControl",-0.2835,15,0.855050979825005,8,0.49554367201426,11,0,2,0.151875879796805,14,0.0845957114998902,12,0.21726104052266,10.3333333333333,13,"Norman","FOSB+PTPN12_1"
"966","CPA",0.5917,4,0.384445729987707,12,0.472370766488414,13,0,2,0.873880490442092,3,0.846230441408841,2,0.528104571387842,6,5,"Norman","FOSB+PTPN12_1"
"967","GEARS",0.497,10,0.911888061320414,7,0.723707664884135,9,0,2,0.348720851949324,5,0.120278937877714,6,0.433599252671931,6.5,7,"Norman","FOSB+PTPN12_1"
"968","GeneCompass",0.3042,14,0.842396413334297,9,0.488413547237077,12,0,2,0.283998408715344,8,0.0833851712798183,13,0.333732256761089,9.66666666666667,12,"Norman","FOSB+PTPN12_1"
"969","GenePert",0.749,3,1,1,1,1,0,2,0.302109472223922,7,0.0956532517402467,10,0.524460453994028,4,2,"Norman","FOSB+PTPN12_1"
"970","linearModel",0.5898,5,0.926639670258153,4,0.761140819964349,6,0,2,0.224360936001795,13,0.114069780572525,7,0.436001867799471,6.16666666666667,6,"Norman","FOSB+PTPN12_1"
"971","scELMo",0.4272,12,0.828223298864705,10,0.452762923351159,14,0,2,0.279239855560316,9,0,15,0.331237679629363,10.3333333333333,13,"Norman","FOSB+PTPN12_1"
"972","scFoundation",0.5601,8,0.27341094800781,13,0.618538324420677,10,0,2,0.858987698145541,4,0.148733797537286,4,0.409961794685219,6.83333333333333,10,"Norman","FOSB+PTPN12_1"
"973","scGPT",0.5724,7,0,15,0.834224598930481,4,0,2,0.951210804414795,2,1,1,0.559639233890879,5.16666666666667,4,"Norman","FOSB+PTPN12_1"
"974","scouter",0.8108,2,0.233386361992913,14,0.978609625668449,2,0,2,1,1,0.512523358770884,3,0.589219891072041,4,2,"Norman","FOSB+PTPN12_1"
"975","trainMean",0.5863,6,0.924398004194085,5,0.755793226381462,7,0,2,0.232261256298835,12,0.10367564454197,8,0.433738021902725,6.66666666666667,9,"Norman","FOSB+PTPN12_1"
"976","AttentionPert",0.912,10,0.915958054145008,6,0.865410497981157,6,0,2,0.525211576112405,5,0.0481250654620123,13,0.544450865616764,7,8,"Norman","FOXA1+FOXA3_1"
"977","baseMLP",0.9571,6,0.972356599861783,4,0.942126514131898,5,0.52,1,0.454452604750996,12,0.996509207486014,4,0.807090821038448,5.33333333333333,5,"Norman","FOXA1+FOXA3_1"
"978","baseReg",0.9792,2,0.934947868153,5,0.843203230148048,7,0,2,0.409956412021106,13,0.996180693464965,5,0.693914700631187,5.66666666666667,6,"Norman","FOXA1+FOXA3_1"
"979","biolord",0.975,4,0.999939905651873,2,0.983849259757739,3,0,2,0.476658275902164,9,0.997538090626029,3,0.738830921989634,3.83333333333333,1,"Norman","FOXA1+FOXA3_1"
"980","baseControl",0.015,15,0.494967098344401,12,0,15,0,2,0,15,0.994561790554735,7,0.250754814816523,11,15,"Norman","FOXA1+FOXA3_1"
"981","CPA",0.9393,7,0.62699438117845,11,0.831090174966353,8,0,2,0.993501085771212,2,0.825647631818821,10,0.702755545622473,6.66666666666667,7,"Norman","FOXA1+FOXA3_1"
